taxi_id,trip_start_timestamp,trip_seconds,trip_miles,trip_total
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-29 12:00:00,1560,2.5,14.0
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-29 13:00:00,720,1.3,10.75
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-30 13:30:00,420,0.8,6.25
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-31 20:30:00,1200,4.4,19.1
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-27 18:15:00,1620,21.7,98.6
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-27 00:15:00,1920,23.9,71.75
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:45:00,0,0.0,3.25
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:45:00,0,0.0,3.25
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 01:00:00,1380,22.36,53.5
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:00:00,540,5.96,17.0
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:15:00,420,3.23,11.0
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:30:00,120,0.0,3.75
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 00:45:00,83880,0.0,0.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 11:30:00,360,0.9,7.5
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 11:45:00,300,0.8,8.25
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 12:15:00,480,1.6,9.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 12:45:00,240,0.7,7.25
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 13:15:00,600,1.3,10.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 13:30:00,1680,4.8,23.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 14:00:00,1080,3.3,12.75
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 14:30:00,2580,16.8,48.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 15:30:00,1140,5.4,21.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 16:30:00,3300,17.7,50.75
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 17:45:00,1260,2.5,19.1
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-29 17:45:00,1320,2.7,15.25
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-29 20:30:00,2280,16.8,55.7
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-29 23:15:00,660,8.0,28.25
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-29 23:45:00,960,8.1,34.1
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-30 02:00:00,1320,16.7,45.75
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-30 21:30:00,1560,17.4,56.9
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-30 23:00:00,1500,18.3,58.7
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-30 23:30:00,420,1.0,9.75
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-30 23:45:00,600,2.7,12.75
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-31 12:45:00,840,3.9,24.75
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-31 16:30:00,840,7.2,30.0
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-31 17:30:00,3240,15.5,57.68
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-31 21:30:00,1620,10.6,40.7
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-03-31 22:30:00,0,0.0,10.75
6c7371eb968c9f935283892afa470cdd021be65b50266fd68afc59112a670452fe6ec1806133769929e52504e14df0f8a21fe1c8c6ae65c40e23d34ca67a069c,2017-04-01 16:15:00,600,3.0,10.75
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-27 12:30:00,180,0.5,5.75
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-27 04:45:00,300,1.8,7.75
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 16:30:00,600,3.9,16.5
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 17:00:00,840,1.4,12.0
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 07:45:00,180,0.5,5.75
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 08:15:00,660,2.4,12.5
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 08:30:00,180,0.7,5.0
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 09:15:00,660,2.0,10.5
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 10:30:00,480,1.4,11.25
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-26 14:00:00,660,6.5,24.5
e721bbad6011a0096c3d8b0b6ad61b4762e4ac3707938464452fc77cb22e28569b21054a82c6f080b4144a42b643bc644d5bd9fa25cbb61e1077371a0d2522b1,2017-03-31 12:15:00,360,0.9,6.5
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 15:30:00,120,0.4,4.5
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 15:45:00,720,2.7,13.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 16:15:00,300,1.1,6.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 16:00:00,660,4.6,17.7
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 16:30:00,420,3.2,14.25
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 17:00:00,420,1.3,7.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 17:15:00,1860,8.1,27.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 18:45:00,240,0.7,5.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-28 19:00:00,300,0.9,5.75
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 22:15:00,0,0.0,3.25
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 22:30:00,0,0.0,3.25
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 23:45:00,180,0.28,4.5
42560393a9c9b9ae28339f4b5aec77fd89bd49916ad54175d9ee679d69939f973c177065f2816d7990a6663a07270335a4a852190c3258497ba7978edced68c8,2017-04-01 23:45:00,2100,33.19,82.5
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 18:15:00,1260,2.2,12.75
bd2bb222f12bbd1e738432cafdf7d8c345799df3118510528e37b0374b345cc4b3d418d33380e62572353ea34e7d6030b4fede789434364e2edd8d5e6a217575,2017-04-04 20:00:00,540,1.6,10.25
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 11:30:00,1140,3.87,15.0
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 15:15:00,300,1.27,7.25
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 16:00:00,240,0.47,9.25
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 16:30:00,420,1.04,9.25
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 17:00:00,720,1.48,9.0
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 18:00:00,780,0.88,11.5
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 18:15:00,780,2.86,12.5
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 21:00:00,660,4.65,17.7
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 21:45:00,480,0.47,8.0
ce28f4015e6382801a405172085edd713a9fffeb321e91a54e6e6e2650dc3f28fd89aa5aa2afac4ef4f21127f4b5235cbe6b0d8c5ff3ab732f0c654006d7cd8e,2017-04-08 22:45:00,480,1.67,11.0
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 16:15:00,420,0.9,8.5
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 16:30:00,1980,8.4,27.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-30 12:15:00,540,1.1,10.5
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 09:00:00,420,0.9,6.25
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 09:15:00,360,0.7,8.0
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-31 14:15:00,480,1.4,10.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-26 09:45:00,540,2.1,8.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 08:45:00,480,0.9,6.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 09:00:00,660,2.0,10.0
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 10:15:00,1140,4.6,17.75
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 12:45:00,720,0.2,7.25
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 16:30:00,780,1.3,12.0
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 17:00:00,720,1.0,8.5
7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,2017-03-27 11:30:00,360,0.6,5.25
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-31 16:15:00,2760,16.6,53.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-31 19:00:00,780,6.9,36.5
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-31 21:00:00,1560,18.4,45.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-31 19:30:00,2400,36.2,85.0
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,2017-03-30 12:30:00,420,0.8,8.75
ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,2017-03-29 13:15:00,3600,14.0,40.5
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-04-01 21:45:00,780,3.4,14.7
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 18:00:00,480,0.8,9.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 22:15:00,240,1.1,8.75
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 22:45:00,120,0.5,5.5
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 22:45:00,1740,14.7,40.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 23:45:00,480,1.8,8.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 18:15:00,240,0.4,7.25
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 19:00:00,660,2.4,11.75
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 19:15:00,120,0.5,4.25
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 19:15:00,1680,11.4,32.75
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-31 21:15:00,240,0.7,5.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 21:45:00,540,2.7,11.25
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 22:00:00,240,1.0,6.0
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 22:00:00,240,0.8,6.5
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 22:15:00,240,0.9,5.25
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-03-30 22:30:00,1140,7.4,25.8
94d2bd206a73443d243a36aed26c8fa01ca895438f8ce863fe48a2b711b72f268df3a1721e8fd1e9be1dad8fb116a7450cd0250468d5d3853998d632b121b7a8,2017-03-30 05:30:00,2280,15.8,57.81
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-26 13:45:00,480,1.61,8.75
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-26 15:15:00,300,0.53,6.25
c3c7eca7dbd2a69ff3195e717334343ed19de792129c84eac1164ef891680fab305d6b67f0fa474846cefe0831b69ded292d8c6f77c1021822b647f48189da88,2017-03-26 16:15:00,4920,1.44,8.0
ec84a47de06d11f386d9d4addf9edcd0211c093c4ccde510910ab0385716cc9a3b279b5b2c44fbbddbf7a846893cd0096689d03bd8c8a27ab6daa38d208f8ddc,2017-03-27 07:15:00,3120,17.9,50.25
ec84a47de06d11f386d9d4addf9edcd0211c093c4ccde510910ab0385716cc9a3b279b5b2c44fbbddbf7a846893cd0096689d03bd8c8a27ab6daa38d208f8ddc,2017-03-27 10:00:00,1740,17.3,55.7
ec84a47de06d11f386d9d4addf9edcd0211c093c4ccde510910ab0385716cc9a3b279b5b2c44fbbddbf7a846893cd0096689d03bd8c8a27ab6daa38d208f8ddc,2017-03-27 11:45:00,420,1.4,7.0
ec84a47de06d11f386d9d4addf9edcd0211c093c4ccde510910ab0385716cc9a3b279b5b2c44fbbddbf7a846893cd0096689d03bd8c8a27ab6daa38d208f8ddc,2017-03-27 12:00:00,180,0.7,7.25
ec84a47de06d11f386d9d4addf9edcd0211c093c4ccde510910ab0385716cc9a3b279b5b2c44fbbddbf7a846893cd0096689d03bd8c8a27ab6daa38d208f8ddc,2017-03-27 12:30:00,360,1.5,6.75
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-04-01 21:15:00,420,0.9,8.75
99d28f53719cc2e93e6cc242144fba05452a93a418af0bf03785988f9c56ecde43868b2bb72e18daaa71f09bf69895f5392a2fd185d734802dd11cf70bf04120,2017-04-01 22:30:00,420,1.2,7.75
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 00:45:00,1920,14.6,53.31
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 17:15:00,2940,18.3,60.75
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 18:00:00,120,0.4,4.25
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 18:15:00,360,0.8,6.0
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 20:15:00,1740,14.0,46.5
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 21:00:00,360,2.0,8.25
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-26 23:45:00,420,3.2,15.5
77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,2017-03-29 13:45:00,540,0.9,6.75
